id,customer_id,channel_id,store_id,product_id,order_date_id,shipping_address_id,billing_address_id,quantity,unit_price,discount_amount,line_total
3141,1089,1,,1,565,3041,608,3,13200.0,1980.0,37620.0
3142,1472,1,,1,561,452,1032,2,10800.0,432.0,21168.0
3143,1294,1,,2,761,2398,1441,3,15000.0,2250.0,42750.0
3144,10,2,2,1,814,2,1541,2,12000.0,480.0,23520.0
3145,10,2,2,1,814,2,1541,1,12000.0,1200.0,10800.0
3146,905,1,,2,685,381,991,2,15000.0,3000.0,27000.0
3147,392,1,,1,695,1805,691,3,10800.0,648.0,31752.0
3148,392,1,,2,695,1805,691,1,15000.0,0.0,15000.0
3149,392,1,,1,695,1805,691,1,12000.0,600.0,11400.0
3150,872,1,,1,657,2980,501,1,12000.0,600.0,11400.0
3151,872,1,,1,657,2980,501,1,12600.0,630.0,11970.0
3152,825,1,,1,476,1299,2418,2,12000.0,1200.0,22800.0
3153,825,1,,1,476,1299,2418,1,12000.0,240.0,11760.0
3154,625,2,3,2,497,3,343,3,15000.0,2250.0,42750.0
3155,1389,1,,1,422,932,221,3,12000.0,3600.0,32400.0
3156,5,1,,1,505,452,1036,2,12000.0,2400.0,21600.0
3157,74,2,1,1,519,1,2594,1,13200.0,264.0,12936.0
3158,805,1,,2,986,3076,2407,3,15000.0,4500.0,40500.0
3159,805,1,,2,986,3076,2407,3,16500.0,0.0,49500.0
3160,893,1,,1,629,2945,1864,2,12000.0,2400.0,21600.0
3161,347,1,,1,841,258,,3,12600.0,1890.0,35910.0
3162,347,1,,2,841,258,,3,13500.0,810.0,39690.0
3163,705,2,4,1,466,4,906,3,12000.0,0.0,36000.0
3164,705,2,4,1,466,4,906,2,12000.0,2400.0,21600.0
3165,1342,1,,1,441,285,1927,3,12000.0,3600.0,32400.0
3166,1342,1,,1,441,285,1927,3,10800.0,648.0,31752.0
3167,97,1,,2,884,1129,974,3,15000.0,2250.0,42750.0
3168,1308,2,1,1,501,1,432,2,12000.0,1200.0,22800.0
3169,1308,2,1,1,501,1,432,3,12000.0,1800.0,34200.0
3170,714,2,1,1,535,1,2778,3,12000.0,1800.0,34200.0
3171,714,2,1,1,535,1,2778,2,12000.0,480.0,23520.0
3172,1357,1,,1,952,532,441,3,12000.0,720.0,35280.0
3173,1092,1,,2,974,2350,78,2,13500.0,2700.0,24300.0
3174,1092,1,,2,974,2350,78,2,15000.0,3000.0,27000.0
3175,513,2,1,2,869,1,,2,13500.0,0.0,27000.0
3176,263,2,2,1,856,2,3085,1,10800.0,216.0,10584.0
3177,437,2,4,1,989,4,854,3,12000.0,0.0,36000.0
3178,1216,1,,1,373,1111,232,3,13200.0,0.0,39600.0
3179,1391,2,3,1,532,3,1743,3,12000.0,720.0,35280.0
3180,348,1,,2,468,246,388,3,15000.0,0.0,45000.0
3181,429,1,,2,721,438,2703,2,15000.0,1500.0,28500.0
3182,388,2,3,1,970,3,176,2,13200.0,528.0,25872.0
3183,1062,1,,1,597,3104,2538,2,10800.0,432.0,21168.0
3184,536,1,,1,374,2838,1544,3,12000.0,3600.0,32400.0
3185,516,1,,2,687,467,2264,2,13500.0,1350.0,25650.0
3186,516,1,,1,687,467,2264,3,12000.0,1800.0,34200.0
3187,1025,2,3,2,788,3,862,1,15000.0,0.0,15000.0
3188,1405,2,1,2,381,1,2751,3,15000.0,0.0,45000.0
3189,1317,1,,1,885,1169,2245,3,12000.0,1800.0,34200.0
3190,1317,1,,1,885,1169,2245,1,12000.0,1200.0,10800.0
3191,1200,2,4,1,385,4,1464,3,12000.0,3600.0,32400.0
3192,984,2,4,1,815,4,1860,3,12000.0,0.0,36000.0
3193,984,2,4,1,815,4,1860,2,12000.0,2400.0,21600.0
3194,1465,2,4,1,414,4,171,3,13200.0,3960.0,35640.0
3195,831,1,,1,987,2644,2637,3,10800.0,0.0,32400.0
3196,831,1,,1,987,2644,2637,2,10800.0,432.0,21168.0
3197,1206,1,,1,710,2473,115,3,12600.0,0.0,37800.0
3198,1431,2,4,1,642,4,1860,2,13200.0,0.0,26400.0
3199,1431,2,4,2,642,4,1860,2,13500.0,540.0,26460.0
3200,1431,2,4,1,642,4,1860,3,12600.0,1890.0,35910.0
3201,1288,1,,2,980,856,2614,2,15000.0,3000.0,27000.0
3202,812,1,,2,510,2575,2630,2,15000.0,600.0,29400.0
3203,587,1,,2,810,1717,3181,1,15000.0,0.0,15000.0
3204,587,1,,2,810,1717,3181,2,15750.0,1575.0,29925.0
3205,709,2,2,1,603,2,2943,1,12000.0,600.0,11400.0
3206,544,2,2,2,480,2,3127,1,13500.0,675.0,12825.0
3207,1174,2,3,2,868,3,2670,1,13500.0,0.0,13500.0
3208,1174,2,3,1,868,3,2670,1,10800.0,0.0,10800.0
3209,249,1,,1,798,659,3063,2,12000.0,480.0,23520.0
3210,249,1,,1,798,659,3063,1,12000.0,0.0,12000.0
3211,709,1,,1,719,331,1348,2,10800.0,2160.0,19440.0
3212,368,2,4,2,725,4,453,2,13500.0,2700.0,24300.0
3213,991,1,,1,937,998,1932,3,12000.0,3600.0,32400.0
3214,217,2,1,2,607,1,2795,2,16500.0,1650.0,31350.0
3215,146,1,,2,924,280,332,3,15000.0,2250.0,42750.0
3216,1376,1,,1,432,324,3061,1,12000.0,1200.0,10800.0
3217,1376,1,,1,432,324,3061,1,12000.0,600.0,11400.0
3218,583,1,,1,548,245,1365,3,10800.0,648.0,31752.0
3219,583,1,,1,548,245,1365,3,12000.0,1800.0,34200.0
3220,779,1,,2,412,754,1660,3,15000.0,900.0,44100.0
3221,779,1,,1,412,754,1660,1,12000.0,240.0,11760.0
3222,216,1,,2,738,719,1692,2,15000.0,1500.0,28500.0
3223,216,1,,2,738,719,1692,1,15750.0,1575.0,14175.0
3224,1266,2,4,2,929,4,2260,3,13500.0,2025.0,38475.0
3225,629,1,,2,916,1505,441,1,15750.0,0.0,15750.0
3226,629,1,,1,916,1505,441,2,10800.0,2160.0,19440.0
3227,245,2,4,1,737,4,2180,2,10800.0,0.0,21600.0
3228,1256,2,4,1,972,4,242,1,10800.0,0.0,10800.0
3229,1195,1,,1,647,2641,518,3,12000.0,720.0,35280.0
3230,191,2,3,2,392,3,1443,1,15000.0,1500.0,13500.0
3231,1477,1,,1,969,82,3059,1,12000.0,0.0,12000.0
3232,1477,1,,1,969,82,3059,1,12000.0,240.0,11760.0
3233,464,2,4,1,458,4,414,2,12000.0,0.0,24000.0
3234,667,2,2,1,564,2,78,3,12000.0,720.0,35280.0
3235,622,1,,1,845,2110,2917,2,12600.0,504.0,24696.0
3236,866,1,,1,984,1486,1104,1,12600.0,252.0,12348.0
3237,866,1,,2,984,1486,1104,1,15000.0,0.0,15000.0
3238,308,1,,2,489,1618,23,1,15000.0,750.0,14250.0
3239,304,2,1,1,524,1,434,3,12000.0,3600.0,32400.0
3240,304,2,1,1,524,1,434,2,12000.0,1200.0,22800.0
3241,1405,1,,1,447,2030,1784,3,12600.0,756.0,37044.0
3242,1369,2,3,2,755,3,2678,3,15000.0,0.0,45000.0
3243,849,1,,2,683,1676,1011,1,15000.0,300.0,14700.0
3244,849,1,,1,683,1676,1011,1,12000.0,600.0,11400.0
3245,658,1,,1,904,1244,1304,1,12000.0,240.0,11760.0
3246,1400,2,4,1,491,4,1532,1,12600.0,0.0,12600.0
3247,345,1,,2,460,1079,2183,3,15000.0,0.0,45000.0
3248,617,1,,1,629,1946,2094,3,12000.0,1800.0,34200.0
3249,219,2,4,1,635,4,2531,1,13200.0,1320.0,11880.0
3250,1253,1,,1,640,3000,104,1,10800.0,540.0,10260.0
3251,1253,1,,1,640,3000,104,3,10800.0,3240.0,29160.0
3252,1253,1,,1,640,3000,104,1,12000.0,240.0,11760.0
3253,377,2,4,1,374,4,2748,1,12000.0,600.0,11400.0
3254,377,2,4,2,374,4,2748,3,15000.0,0.0,45000.0
3255,577,2,2,2,701,2,1567,3,15000.0,0.0,45000.0
3256,769,1,,1,817,3059,1100,3,10800.0,3240.0,29160.0
3257,209,1,,2,931,2267,2144,3,15000.0,2250.0,42750.0
3258,449,1,,1,367,3201,1241,2,12000.0,2400.0,21600.0
3259,449,1,,1,367,3201,1241,2,12000.0,1200.0,22800.0
3260,449,1,,2,367,3201,1241,3,15000.0,900.0,44100.0
3261,859,2,1,1,533,1,,1,10800.0,216.0,10584.0
3262,960,1,,2,848,2615,855,2,15000.0,0.0,30000.0
3263,960,1,,2,848,2615,855,3,15000.0,900.0,44100.0
3264,1120,1,,2,701,1140,3203,1,13500.0,0.0,13500.0
3265,993,1,,1,823,666,323,2,12000.0,480.0,23520.0
3266,375,2,3,1,574,3,2964,3,12000.0,0.0,36000.0
3267,421,2,2,2,697,2,123,1,15000.0,300.0,14700.0
3268,1219,2,4,1,657,4,274,1,12000.0,0.0,12000.0
3269,1418,2,1,1,768,1,2697,1,12000.0,0.0,12000.0
3270,1418,2,1,2,768,1,2697,1,13500.0,675.0,12825.0
3271,1034,1,,2,761,2094,631,3,15000.0,0.0,45000.0
3272,801,1,,2,695,1716,3160,2,15000.0,600.0,29400.0
3273,89,2,3,1,753,3,,3,10800.0,1620.0,30780.0
3274,89,2,3,2,753,3,,2,16500.0,3300.0,29700.0
3275,436,2,1,1,937,1,971,2,10800.0,2160.0,19440.0
3276,281,1,,1,1001,94,1527,3,12000.0,1800.0,34200.0
3277,593,1,,1,576,774,3063,3,12600.0,756.0,37044.0
3278,593,1,,2,576,774,3063,3,15000.0,900.0,44100.0
3279,593,1,,2,576,774,3063,3,15750.0,2362.5,44887.5
3280,996,2,2,2,545,2,2552,3,15000.0,4500.0,40500.0
3281,205,1,,1,939,1815,,1,12600.0,630.0,11970.0
3282,520,1,,2,374,2323,867,3,13500.0,0.0,40500.0
3283,12,1,,1,966,102,720,1,12000.0,600.0,11400.0
3284,126,1,,2,653,1303,902,3,15750.0,945.0,46305.0
3285,826,2,1,2,540,1,1604,3,15750.0,2362.5,44887.5
3286,1062,1,,1,816,2020,,1,12000.0,600.0,11400.0
3287,382,2,3,1,384,3,2975,1,10800.0,1080.0,9720.0
3288,382,2,3,1,384,3,2975,2,12000.0,2400.0,21600.0
3289,668,1,,1,474,2526,2457,1,10800.0,540.0,10260.0
3290,1049,1,,2,747,2540,,3,13500.0,4050.0,36450.0
3291,1049,1,,2,747,2540,,2,15000.0,3000.0,27000.0
3292,1479,1,,1,552,2849,1340,1,12000.0,0.0,12000.0
3293,586,2,1,1,998,1,2567,1,13200.0,264.0,12936.0
3294,983,1,,1,751,2027,1854,3,12000.0,3600.0,32400.0
3295,921,1,,1,538,1,2241,2,12000.0,0.0,24000.0
3296,837,1,,2,637,579,3060,3,15000.0,0.0,45000.0
3297,1404,2,4,1,980,4,,1,12000.0,600.0,11400.0
3298,1404,2,4,2,980,4,,2,15000.0,0.0,30000.0
3299,605,2,4,1,692,4,1120,3,12000.0,1800.0,34200.0
3300,836,1,,1,461,1525,1291,3,12000.0,0.0,36000.0
3301,30,1,,2,857,138,160,2,15000.0,0.0,30000.0
3302,1358,1,,1,572,1719,2838,1,10800.0,1080.0,9720.0
3303,569,1,,2,658,2913,2246,1,15000.0,1500.0,13500.0
3304,459,2,1,1,612,1,2059,1,12600.0,252.0,12348.0
3305,870,1,,1,959,848,2661,3,10800.0,648.0,31752.0
3306,1123,1,,2,603,1239,,1,15750.0,0.0,15750.0
3307,146,2,3,1,738,3,2728,3,10800.0,1620.0,30780.0
3308,826,2,1,2,431,1,2224,2,16500.0,0.0,33000.0
3309,826,2,1,1,431,1,2224,2,12000.0,2400.0,21600.0
3310,1228,1,,1,396,13,574,1,10800.0,540.0,10260.0
3311,495,1,,2,472,1596,958,3,15750.0,0.0,47250.0
3312,1159,2,1,2,492,1,2595,3,15000.0,0.0,45000.0
3313,1344,1,,1,894,1759,1708,1,12000.0,1200.0,10800.0
3314,847,1,,1,635,1824,1551,2,12000.0,2400.0,21600.0
3315,690,1,,1,635,289,1910,2,13200.0,528.0,25872.0
3316,985,1,,2,895,2035,1983,1,15000.0,300.0,14700.0
3317,1413,2,2,2,805,2,1923,2,15750.0,3150.0,28350.0
3318,1280,2,3,2,462,3,1846,1,15750.0,1575.0,14175.0
3319,1130,1,,2,809,3196,1628,3,15750.0,0.0,47250.0
3320,1130,1,,2,809,3196,1628,3,15000.0,4500.0,40500.0
3321,1130,1,,2,809,3196,1628,3,15000.0,900.0,44100.0
3322,247,1,,1,914,3091,1731,3,10800.0,3240.0,29160.0
3323,666,2,1,1,974,1,1724,1,12000.0,600.0,11400.0
3324,995,1,,1,582,1395,657,3,12000.0,720.0,35280.0
3325,995,1,,2,582,1395,657,2,15750.0,3150.0,28350.0
3326,1081,1,,1,850,794,3055,1,13200.0,0.0,13200.0
3327,1081,1,,1,850,794,3055,1,12000.0,1200.0,10800.0
3328,723,1,,1,654,1777,2234,1,12000.0,600.0,11400.0
3329,1284,2,1,1,444,1,577,1,12000.0,240.0,11760.0
3330,1372,2,4,2,716,4,2773,3,15000.0,2250.0,42750.0
3331,397,1,,1,668,1948,1348,1,10800.0,0.0,10800.0
3332,508,1,,2,558,1168,,3,15750.0,0.0,47250.0
3333,1212,2,1,1,877,1,1920,3,12000.0,0.0,36000.0
3334,765,1,,1,424,2221,1701,2,12000.0,2400.0,21600.0
3335,444,1,,1,777,2213,1627,2,13200.0,528.0,25872.0
3336,798,1,,1,597,2138,1515,1,12000.0,240.0,11760.0
3337,1380,2,2,1,582,2,153,1,12000.0,0.0,12000.0
3338,260,1,,1,541,153,553,3,13200.0,0.0,39600.0
3339,25,1,,2,928,2426,504,3,15000.0,0.0,45000.0
3340,1301,2,2,2,923,2,2677,1,15000.0,1500.0,13500.0
3341,600,2,4,2,467,4,1793,2,15750.0,630.0,30870.0
3342,678,1,,2,425,2327,625,1,15000.0,750.0,14250.0
3343,678,1,,2,425,2327,625,3,15750.0,2362.5,44887.5
3344,678,1,,1,425,2327,625,1,12000.0,600.0,11400.0
3345,1500,1,,2,942,2014,3037,3,15000.0,900.0,44100.0
3346,1500,1,,1,942,2014,3037,3,12000.0,720.0,35280.0
3347,1414,1,,2,824,2734,2711,2,16500.0,3300.0,29700.0
3348,490,1,,2,897,1366,643,1,15750.0,787.5,14962.5
3349,490,1,,1,897,1366,643,1,12000.0,240.0,11760.0
3350,932,1,,1,819,1437,2508,3,10800.0,3240.0,29160.0
3351,812,2,1,1,412,1,14,2,10800.0,0.0,21600.0
3352,812,2,1,2,412,1,14,1,15000.0,0.0,15000.0
3353,812,2,1,1,412,1,14,3,10800.0,1620.0,30780.0
3354,1160,1,,1,617,982,2215,2,12600.0,1260.0,23940.0
3355,290,1,,1,738,2764,2109,2,10800.0,432.0,21168.0
3356,891,1,,2,895,1956,,1,15750.0,1575.0,14175.0
3357,870,1,,1,526,2098,1756,3,12600.0,3780.0,34020.0
3358,991,2,2,1,374,2,1887,1,12000.0,240.0,11760.0
3359,991,2,2,1,374,2,1887,1,12600.0,0.0,12600.0
3360,793,1,,1,486,2704,346,3,10800.0,648.0,31752.0
3361,793,1,,1,486,2704,346,1,10800.0,0.0,10800.0
3362,741,1,,2,534,419,403,1,13500.0,675.0,12825.0
3363,229,1,,1,853,2691,92,2,12000.0,480.0,23520.0
3364,177,2,2,1,403,2,2241,2,12600.0,1260.0,23940.0
3365,706,1,,2,435,45,2837,1,16500.0,1650.0,14850.0
3366,665,1,,2,430,2388,2483,2,15000.0,1500.0,28500.0
3367,665,1,,1,430,2388,2483,1,10800.0,216.0,10584.0
3368,510,2,2,1,728,2,803,3,12000.0,3600.0,32400.0
3369,1172,1,,1,623,927,1603,2,12000.0,2400.0,21600.0
3370,392,2,2,2,691,2,1725,3,15000.0,0.0,45000.0
3371,163,1,,1,873,2639,2862,1,12000.0,0.0,12000.0
3372,918,1,,1,744,851,1831,1,12000.0,1200.0,10800.0
3373,918,1,,2,744,851,1831,1,13500.0,0.0,13500.0
3374,788,2,2,1,405,2,170,1,12000.0,600.0,11400.0
3375,788,2,2,2,405,2,170,1,13500.0,1350.0,12150.0
3376,1008,1,,2,566,1553,3128,2,15000.0,1500.0,28500.0
3377,157,1,,2,986,2495,3075,3,15000.0,2250.0,42750.0
3378,157,1,,1,986,2495,3075,2,12600.0,2520.0,22680.0
3379,1387,1,,2,491,1038,1061,1,15750.0,0.0,15750.0
3380,1387,1,,1,491,1038,1061,3,12000.0,720.0,35280.0
3381,448,1,,1,921,1284,80,3,13200.0,792.0,38808.0
3382,180,1,,1,574,971,1630,1,12600.0,252.0,12348.0
3383,988,1,,2,627,2243,,1,15750.0,787.5,14962.5
3384,1133,1,,1,992,1758,1898,3,12000.0,720.0,35280.0
3385,441,1,,2,553,1660,,3,15000.0,4500.0,40500.0
3386,44,1,,1,581,104,169,2,10800.0,0.0,21600.0
3387,194,1,,1,872,870,1279,1,10800.0,1080.0,9720.0
3388,622,1,,2,499,2814,3179,1,15000.0,0.0,15000.0
3389,622,1,,2,499,2814,3179,3,13500.0,2025.0,38475.0
3390,81,1,,1,780,620,1641,3,12600.0,3780.0,34020.0
3391,525,1,,1,968,542,,2,12600.0,504.0,24696.0
3392,204,2,2,2,854,2,,3,15000.0,0.0,45000.0
3393,1393,2,2,2,701,2,621,2,15000.0,3000.0,27000.0
3394,1057,1,,1,538,3025,866,3,12600.0,3780.0,34020.0
3395,310,1,,2,719,2903,3028,3,15750.0,4725.0,42525.0
3396,310,1,,2,719,2903,3028,3,13500.0,810.0,39690.0
3397,310,1,,1,719,2903,3028,2,12000.0,480.0,23520.0
3398,358,1,,1,381,2650,2400,3,13200.0,3960.0,35640.0
3399,1271,1,,2,558,2331,1505,1,13500.0,0.0,13500.0
3400,1271,1,,1,558,2331,1505,3,12600.0,3780.0,34020.0
3401,1158,1,,2,868,1563,1995,2,13500.0,2700.0,24300.0
3402,492,2,4,2,915,4,518,2,15000.0,600.0,29400.0
3403,1207,1,,1,753,2890,532,2,12000.0,1200.0,22800.0
3404,1015,2,3,1,860,3,2074,1,12600.0,0.0,12600.0
3405,698,2,2,1,718,2,592,2,13200.0,528.0,25872.0
3406,698,2,2,1,718,2,592,2,10800.0,432.0,21168.0
3407,860,2,4,1,772,4,2377,2,13200.0,528.0,25872.0
3408,860,2,4,1,772,4,2377,1,12000.0,600.0,11400.0
3409,1258,1,,1,734,2191,1676,2,10800.0,2160.0,19440.0
3410,1258,1,,2,734,2191,1676,3,13500.0,2025.0,38475.0
3411,1032,1,,2,688,1100,869,3,15000.0,2250.0,42750.0
3412,26,1,,1,988,1110,1220,2,12000.0,480.0,23520.0
3413,268,1,,1,574,1514,2174,3,12000.0,3600.0,32400.0
3414,268,1,,1,574,1514,2174,3,12000.0,1800.0,34200.0
3415,1242,1,,1,489,367,1100,3,12600.0,3780.0,34020.0
3416,393,1,,2,462,256,344,2,15000.0,0.0,30000.0
3417,393,1,,2,462,256,344,2,15000.0,0.0,30000.0
3418,99,2,4,1,620,4,2866,1,12000.0,1200.0,10800.0
3419,518,1,,2,995,2453,1398,2,13500.0,2700.0,24300.0
3420,420,1,,1,615,350,2707,2,10800.0,432.0,21168.0
3421,420,1,,1,615,350,2707,3,12000.0,0.0,36000.0
3422,323,2,3,1,428,3,1939,2,12600.0,2520.0,22680.0
3423,323,2,3,2,428,3,1939,1,15000.0,300.0,14700.0
3424,1359,1,,2,419,2510,1081,2,13500.0,540.0,26460.0
3425,1359,1,,1,419,2510,1081,2,12000.0,0.0,24000.0
3426,988,1,,1,762,1544,334,3,12000.0,3600.0,32400.0
3427,988,1,,1,762,1544,334,1,13200.0,0.0,13200.0
3428,687,2,3,2,769,3,1125,1,15000.0,1500.0,13500.0
3429,395,1,,1,541,197,1502,2,12000.0,0.0,24000.0
3430,35,2,3,1,720,3,1851,2,13200.0,0.0,26400.0
3431,264,2,2,1,794,2,537,2,13200.0,0.0,26400.0
3432,264,2,2,2,794,2,537,1,15000.0,0.0,15000.0
3433,264,2,2,1,794,2,537,3,10800.0,0.0,32400.0
3434,1085,1,,1,652,3157,2031,2,10800.0,0.0,21600.0
3435,1023,1,,2,682,261,2156,3,15000.0,4500.0,40500.0
3436,789,1,,2,771,900,18,3,15000.0,0.0,45000.0
3437,789,1,,1,771,900,18,2,12000.0,0.0,24000.0
3438,789,1,,2,771,900,18,1,13500.0,0.0,13500.0
3439,524,2,2,1,932,2,1093,3,12000.0,0.0,36000.0
3440,524,2,2,1,932,2,1093,3,12000.0,3600.0,32400.0
3441,189,1,,1,532,2593,1360,1,12600.0,1260.0,11340.0
3442,189,1,,1,532,2593,1360,3,12000.0,1800.0,34200.0
3443,806,2,4,2,875,4,139,3,16500.0,0.0,49500.0
3444,1241,1,,2,633,2779,,3,15000.0,0.0,45000.0
3445,1210,1,,2,404,436,1647,2,15000.0,3000.0,27000.0
3446,1034,1,,2,908,1676,89,1,15000.0,750.0,14250.0
3447,1034,1,,1,908,1676,89,2,12600.0,0.0,25200.0
3448,653,2,1,2,904,1,2046,1,15000.0,1500.0,13500.0
3449,653,2,1,2,904,1,2046,1,15000.0,0.0,15000.0
3450,662,2,1,1,476,1,1943,1,12000.0,0.0,12000.0
3451,726,2,3,2,646,3,3189,2,15000.0,0.0,30000.0
3452,1306,1,,2,778,347,3168,3,15750.0,945.0,46305.0
3453,1383,2,3,2,511,3,997,3,15000.0,900.0,44100.0
3454,1383,2,3,1,511,3,997,2,12000.0,2400.0,21600.0
3455,489,1,,2,942,425,649,1,15000.0,750.0,14250.0
3456,1476,1,,2,917,1072,2328,3,15000.0,2250.0,42750.0
3457,1476,1,,1,917,1072,2328,3,10800.0,0.0,32400.0
3458,90,2,3,1,510,3,760,2,12000.0,1200.0,22800.0
3459,938,1,,2,383,18,1551,2,15000.0,0.0,30000.0
3460,1239,1,,1,380,146,1139,1,13200.0,0.0,13200.0
3461,594,2,4,2,582,4,2576,2,15000.0,600.0,29400.0
3462,1277,2,4,1,534,4,2463,3,13200.0,3960.0,35640.0
3463,1386,1,,1,964,503,1027,3,12000.0,1800.0,34200.0
3464,88,1,,1,675,1212,748,2,12000.0,2400.0,21600.0
3465,1274,1,,1,668,440,2420,3,13200.0,792.0,38808.0
3466,1274,1,,1,668,440,2420,2,12600.0,0.0,25200.0
3467,1274,1,,2,668,440,2420,3,15000.0,0.0,45000.0
3468,1083,2,2,1,930,2,1341,2,12000.0,480.0,23520.0
3469,405,1,,1,594,105,2278,1,12000.0,1200.0,10800.0
3470,1206,2,1,1,779,1,780,2,12000.0,0.0,24000.0
3471,1206,2,1,1,779,1,780,1,12600.0,252.0,12348.0
3472,427,1,,1,634,991,411,3,12000.0,1800.0,34200.0
3473,1230,1,,1,989,2873,1365,3,12000.0,3600.0,32400.0
3474,1230,1,,1,989,2873,1365,2,12000.0,2400.0,21600.0
3475,119,2,3,1,870,3,1233,2,12600.0,0.0,25200.0
3476,119,2,3,2,870,3,1233,2,16500.0,3300.0,29700.0
3477,1305,1,,1,536,3100,3147,2,12000.0,0.0,24000.0
3478,1274,2,3,1,992,3,1362,1,10800.0,540.0,10260.0
3479,77,1,,2,446,2591,2128,2,16500.0,3300.0,29700.0
3480,136,1,,1,832,2293,1918,1,12600.0,252.0,12348.0
3481,136,1,,2,832,2293,1918,1,15000.0,300.0,14700.0
3482,782,2,2,2,440,2,2236,3,13500.0,2025.0,38475.0
3483,293,1,,1,565,2170,1641,3,13200.0,792.0,38808.0
3484,481,2,3,1,674,3,1085,3,10800.0,0.0,32400.0
3485,593,1,,1,764,903,860,1,13200.0,0.0,13200.0
3486,617,1,,2,507,913,1716,2,15000.0,1500.0,28500.0
3487,617,1,,2,507,913,1716,3,15000.0,4500.0,40500.0
3488,1021,2,1,2,676,1,1844,2,15000.0,0.0,30000.0
3489,382,2,2,1,467,2,2543,3,13200.0,3960.0,35640.0
3490,1356,2,4,1,671,4,2266,1,13200.0,0.0,13200.0
3491,464,1,,2,863,55,,1,15000.0,300.0,14700.0
3492,464,1,,1,863,55,,3,12000.0,3600.0,32400.0
3493,618,1,,2,392,1397,1920,2,16500.0,1650.0,31350.0
3494,950,2,3,1,661,3,2726,1,12600.0,1260.0,11340.0
3495,950,2,3,1,661,3,2726,3,12000.0,0.0,36000.0
3496,1371,2,1,1,524,1,1117,3,12000.0,720.0,35280.0
3497,1007,2,2,1,418,2,1447,2,13200.0,2640.0,23760.0
3498,1007,2,2,2,418,2,1447,2,15000.0,1500.0,28500.0
3499,48,1,,1,845,845,110,3,13200.0,792.0,38808.0
3500,1231,2,2,2,709,2,1786,3,15000.0,0.0,45000.0
3501,1143,2,2,2,545,2,2504,3,13500.0,0.0,40500.0
3502,1143,2,2,2,545,2,2504,1,15000.0,1500.0,13500.0
3503,1374,2,3,1,789,3,1020,2,12000.0,2400.0,21600.0
3504,1014,1,,2,679,2787,,3,15750.0,4725.0,42525.0
3505,1161,1,,1,709,2384,2844,1,12000.0,600.0,11400.0
3506,423,1,,1,520,310,2352,3,12000.0,3600.0,32400.0
3507,52,1,,2,375,1047,,2,15750.0,0.0,31500.0
3508,1112,1,,1,939,1065,1827,2,12000.0,480.0,23520.0
3509,1112,1,,1,939,1065,1827,1,12600.0,252.0,12348.0
3510,1046,1,,2,610,450,1472,2,15000.0,600.0,29400.0
3511,555,2,3,2,726,3,2451,3,15000.0,900.0,44100.0
3512,555,2,3,1,726,3,2451,3,12000.0,720.0,35280.0
3513,24,1,,2,784,3173,1095,2,15000.0,1500.0,28500.0
3514,506,2,2,1,497,2,600,2,12000.0,1200.0,22800.0
3515,1211,1,,1,702,74,2722,1,10800.0,216.0,10584.0
3516,1211,1,,1,702,74,2722,2,12000.0,1200.0,22800.0
3517,859,1,,2,564,2355,2911,2,16500.0,1650.0,31350.0
3518,859,1,,2,564,2355,2911,1,15750.0,0.0,15750.0
3519,1376,1,,2,680,882,226,1,13500.0,1350.0,12150.0
3520,83,2,1,1,886,1,,3,12600.0,3780.0,34020.0
3521,83,2,1,2,886,1,,2,15000.0,600.0,29400.0
3522,284,1,,1,973,1706,2039,3,12000.0,3600.0,32400.0
3523,517,2,1,1,764,1,880,1,12000.0,600.0,11400.0
3524,521,2,1,2,462,1,855,3,15000.0,2250.0,42750.0
3525,585,1,,2,391,1233,416,3,15000.0,4500.0,40500.0
3526,585,1,,1,391,1233,416,2,13200.0,0.0,26400.0
3527,282,2,3,2,590,3,1981,3,15000.0,900.0,44100.0
3528,1234,2,1,1,860,1,1727,2,13200.0,1320.0,25080.0
3529,1350,2,4,1,519,4,3077,3,12000.0,720.0,35280.0
3530,1350,2,4,1,519,4,3077,3,12000.0,0.0,36000.0
3531,1350,2,4,2,519,4,3077,1,15000.0,1500.0,13500.0
3532,31,1,,2,855,45,2971,3,16500.0,4950.0,44550.0
3533,31,1,,1,855,45,2971,3,12000.0,720.0,35280.0
3534,1356,1,,2,724,31,2367,2,15000.0,3000.0,27000.0
3535,1392,1,,1,804,1999,2436,2,10800.0,432.0,21168.0
3536,702,2,4,2,840,4,,2,13500.0,540.0,26460.0
3537,1414,1,,1,386,1536,2232,1,12000.0,0.0,12000.0
3538,216,1,,2,569,1566,44,2,15750.0,3150.0,28350.0
3539,87,1,,2,786,781,1356,1,16500.0,1650.0,14850.0
3540,173,2,2,2,581,2,2333,2,15000.0,0.0,30000.0
3541,767,2,2,2,398,2,2503,1,13500.0,270.0,13230.0
3542,49,1,,2,1001,2812,3076,2,15000.0,0.0,30000.0
3543,49,1,,2,1001,2812,3076,3,15750.0,0.0,47250.0
3544,706,1,,2,734,2407,,3,16500.0,0.0,49500.0
3545,1456,1,,1,715,1944,468,1,12000.0,1200.0,10800.0
3546,1456,1,,2,715,1944,468,2,15000.0,1500.0,28500.0
3547,87,2,1,1,992,1,,2,10800.0,432.0,21168.0
3548,1066,2,3,1,793,3,2229,3,10800.0,1620.0,30780.0
